ダウンロードした時刻：2023/09/12 09:03:16

,,,飛島,飛島,飛島
1993,8,19,25.1,8,1
1993,8,20,23.5,8,1
1993,8,21,25.3,8,1
1993,8,22,23.0,8,1
1993,8,23,22.9,8,1
1993,8,24,25.8,8,1
1993,8,25,29.0,8,1
1993,8,26,29.5,8,1
1993,8,27,29.5,8,1
1993,8,28,22.6,8,1
1993,8,29,25.2,8,1
1993,8,30,24.7,8,1
1993,8,31,25.7,8,1
1993,9,1,25.0,8,1
1993,9,2,23.4,8,1
1993,9,3,24.2,8,1
1993,9,4,25.1,8,1
1993,9,5,21.7,8,1
1993,9,6,23.7,8,1
1993,9,7,26.1,8,1
1993,9,8,20.0,8,1
1993,9,9,22.5,8,1
1993,9,10,22.6,8,1
1993,9,11,21.1,8,1
1993,9,12,23.9,8,1
1993,9,13,22.6,8,1
1993,9,14,20.2,8,1
1993,9,15,23.3,8,1
1994,7,1,22.5,8,1
1994,7,2,20.6,8,1
1994,7,3,20.5,8,1
1994,7,4,20.7,8,1
1994,7,5,21.3,8,1
1994,7,6,20.8,8,1
1994,7,7,22.7,8,1
1994,7,8,23.5,8,1
1994,7,9,24.1,8,1
1994,7,10,25.9,8,1
1994,7,11,23.1,8,1
1994,7,12,24.0,8,1
1994,7,13,26.5,8,1
1994,7,14,26.4,8,1
1994,7,15,27.3,8,1
1994,7,16,26.4,8,1
1994,7,17,26.0,8,1
1994,7,18,27.5,8,1
1994,7,19,28.2,8,1
1994,7,20,29.5,8,1
1994,7,21,30.1,8,1
1994,7,22,30.6,8,1
1994,7,23,30.6,8,1
1994,7,24,30.4,8,1
1994,7,25,30.7,8,1
1994,7,26,29.7,8,1
1994,7,27,27.9,8,1
1994,7,28,28.8,8,1
1994,7,29,31.7,8,1
1994,7,30,31.7,8,1
1994,7,31,29.5,8,1
1994,8,1,29.7,8,1
1994,8,2,29.4,8,1
1994,8,3,28.0,8,1
1994,8,4,28.3,8,1
1994,8,5,30.3,8,1
1994,8,6,30.9,8,1
1994,8,7,30.6,8,1
1994,8,8,29.9,8,1
1994,8,9,31.4,8,1
1994,8,10,32.0,8,1
1994,8,11,32.8,8,1
1994,8,12,33.4,8,1
1994,8,13,33.0,8,1
1994,8,14,33.1,8,1
1994,8,15,32.4,8,1
1994,8,16,32.1,8,1
1994,8,17,32.8,8,1
1994,8,18,32.4,8,1
1994,8,19,30.2,8,1
1994,8,20,27.2,8,1
1994,8,21,25.4,8,1
1994,8,22,28.7,8,1
1994,8,23,29.1,8,1
1994,8,24,28.6,8,1
1994,8,25,28.8,8,1
1994,8,26,30.1,8,1
1994,8,27,29.3,8,1
1994,8,28,29.3,8,1
1994,8,29,31.7,8,1
1994,8,30,32.2,8,1
1994,8,31,30.7,8,1
1994,9,1,27.2,8,1
1994,9,2,28.4,8,1
1994,9,3,29.4,8,1
1994,9,4,28.7,8,1
1994,9,5,28.2,8,1
1994,9,6,29.1,8,1
1994,9,7,27.8,8,1
1994,9,8,28.1,8,1
1994,9,9,26.5,8,1
1994,9,10,25.3,8,1
1994,9,11,29.0,8,1
1994,9,12,26.0,8,1
1994,9,13,20.2,8,1
1994,9,14,23.9,8,1
1994,9,15,24.4,8,1
1995,7,1,21.6,8,1
1995,7,2,24.5,8,1
1995,7,3,20.9,8,1
1995,7,4,22.6,8,1
1995,7,5,22.4,8,1
1995,7,6,24.0,8,1
1995,7,7,25.7,8,1
1995,7,8,25.0,8,1
1995,7,9,21.7,8,1
1995,7,10,22.9,8,1
1995,7,11,21.6,8,1
1995,7,12,21.3,8,1
1995,7,13,22.4,8,1
1995,7,14,22.8,8,1
1995,7,15,23.7,8,1
1995,7,16,20.4,8,1
1995,7,17,23.2,8,1
1995,7,18,23.6,8,1
1995,7,19,23.2,8,1
1995,7,20,20.2,8,1
1995,7,21,23.4,8,1
1995,7,22,24.1,8,1
1995,7,23,27.9,8,1
1995,7,24,29.8,8,1
1995,7,25,26.8,8,1
1995,7,26,27.3,8,1
1995,7,27,28.9,8,1
1995,7,28,27.6,8,1
1995,7,29,27.9,8,1
1995,7,30,27.9,8,1
1995,7,31,27.0,8,1
1995,8,1,24.7,8,1
1995,8,2,27.2,8,1
1995,8,3,26.6,8,1
1995,8,4,22.3,8,1
1995,8,5,26.3,8,1
1995,8,6,26.4,8,1
1995,8,7,25.9,8,1
1995,8,8,27.0,8,1
1995,8,9,26.7,8,1
1995,8,10,26.7,8,1
1995,8,11,26.3,8,1
1995,8,12,25.7,8,1
1995,8,13,28.0,8,1
1995,8,14,29.7,8,1
1995,8,15,28.0,8,1
1995,8,16,26.5,8,1
1995,8,17,26.1,8,1
1995,8,18,27.3,8,1
1995,8,19,28.9,8,1
1995,8,20,28.3,8,1
1995,8,21,28.1,8,1
1995,8,22,27.9,8,1
1995,8,23,29.1,8,1
1995,8,24,29.2,8,1
1995,8,25,30.1,8,1
1995,8,26,28.5,8,1
1995,8,27,26.7,8,1
1995,8,28,26.1,8,1
1995,8,29,25.2,8,1
1995,8,30,25.1,8,1
1995,8,31,25.7,8,1
1995,9,1,25.9,8,1
1995,9,2,24.9,8,1
1995,9,3,25.9,8,1
1995,9,4,25.5,8,1
1995,9,5,23.5,8,1
1995,9,6,23.0,8,1
1995,9,7,24.0,8,1
1995,9,8,24.2,8,1
1995,9,9,22.5,8,1
1995,9,10,24.9,8,1
1995,9,11,23.5,8,1
1995,9,12,23.7,8,1
1995,9,13,24.4,8,1
1995,9,14,19.8,8,1
1995,9,15,23.6,8,1
1996,7,1,22.3,8,1
1996,7,2,24.1,8,1
1996,7,3,19.1,8,1
1996,7,4,20.3,8,1
1996,7,5,20.1,8,1
1996,7,6,17.8,8,1
1996,7,7,23.1,8,1
1996,7,8,20.7,8,1
1996,7,9,23.3,8,1
1996,7,10,25.1,8,1
1996,7,11,23.5,8,1
1996,7,12,20.1,8,1
1996,7,13,23.2,8,1
1996,7,14,22.1,8,1
1996,7,15,21.9,8,1
1996,7,16,28.0,8,1
1996,7,17,23.4,8,1
1996,7,18,23.9,8,1
1996,7,19,27.2,8,1
1996,7,20,29.6,8,1
1996,7,21,26.6,8,1
1996,7,22,27.7,8,1
1996,7,23,24.8,8,1
1996,7,24,25.7,8,1
1996,7,25,26.7,8,1
1996,7,26,28.6,8,1
1996,7,27,28.0,8,1
1996,7,28,28.2,8,1
1996,7,29,27.7,8,1
1996,7,30,27.1,8,1
1996,7,31,28.2,8,1
1996,8,1,26.6,8,1
1996,8,2,26.2,8,1
1996,8,3,27.8,8,1
1996,8,4,26.4,8,1
1996,8,5,26.0,8,1
1996,8,6,26.4,8,1
1996,8,7,28.4,8,1
1996,8,8,26.5,8,1
1996,8,9,29.8,8,1
1996,8,10,29.8,8,1
1996,8,11,30.2,8,1
1996,8,12,30.1,8,1
1996,8,13,30.1,8,1
1996,8,14,31.0,8,1
1996,8,15,27.0,8,1
1996,8,16,28.1,8,1
1996,8,17,28.0,8,1
1996,8,18,29.3,8,1
1996,8,19,27.2,8,1
1996,8,20,28.6,8,1
1996,8,21,28.6,8,1
1996,8,22,28.5,8,1
1996,8,23,25.7,8,1
1996,8,24,24.3,8,1
1996,8,25,24.8,8,1
1996,8,26,25.3,8,1
1996,8,27,20.7,8,1
1996,8,28,21.7,8,1
1996,8,29,26.9,8,1
1996,8,30,28.5,8,1
1996,8,31,25.2,8,1
1996,9,1,26.4,8,1
1996,9,2,24.0,8,1
1996,9,3,25.2,8,1
1996,9,4,26.2,8,1
1996,9,5,26.6,8,1
1996,9,6,23.6,8,1
1996,9,7,24.8,8,1
1996,9,8,23.9,8,1
1996,9,9,20.5,8,1
1996,9,10,24.2,8,1
1996,9,11,25.1,8,1
1996,9,12,25.1,8,1
1996,9,13,22.3,8,1
1996,9,14,22.9,8,1
1996,9,15,24.7,8,1
1997,7,1,27.5,8,1
1997,7,2,22.6,8,1
1997,7,3,21.4,8,1
1997,7,4,24.7,8,1
1997,7,5,21.4,8,1
1997,7,6,22.9,8,1
1997,7,7,26.4,8,1
1997,7,8,21.4,8,1
1997,7,9,20.3,8,1
1997,7,10,23.9,8,1
1997,7,11,25.7,8,1
1997,7,12,26.1,8,1
1997,7,13,28.0,8,1
1997,7,14,26.4,8,1
1997,7,15,24.3,8,1
1997,7,16,22.2,8,1
1997,7,17,23.8,8,1
1997,7,18,24.0,8,1
1997,7,19,25.3,8,1
1997,7,20,26.6,8,1
1997,7,21,28.1,8,1
1997,7,22,27.6,8,1
1997,7,23,30.2,8,1
1997,7,24,30.0,8,1
1997,7,25,30.2,8,1
1997,7,26,30.2,8,1
1997,7,27,31.4,8,1
1997,7,28,30.7,8,1
1997,7,29,29.7,8,1
1997,7,30,27.8,8,1
1997,7,31,29.6,8,1
1997,8,1,29.0,8,1
1997,8,2,28.7,8,1
1997,8,3,30.0,8,1
1997,8,4,28.4,8,1
1997,8,5,26.2,8,1
1997,8,6,26.3,8,1
1997,8,7,28.8,8,1
1997,8,8,25.1,8,1
1997,8,9,29.9,8,1
1997,8,10,26.6,8,1
1997,8,11,29.1,8,1
1997,8,12,30.5,8,1
1997,8,13,24.9,8,1
1997,8,14,25.7,8,1
1997,8,15,27.0,8,1
1997,8,16,25.7,8,1
1997,8,17,24.8,8,1
1997,8,18,27.8,8,1
1997,8,19,28.6,8,1
1997,8,20,27.6,8,1
1997,8,21,27.1,8,1
1997,8,22,27.3,8,1
1997,8,23,27.7,8,1
1997,8,24,24.0,8,1
1997,8,25,26.7,8,1
1997,8,26,27.0,8,1
1997,8,27,26.4,8,1
1997,8,28,26.7,8,1
1997,8,29,27.4,8,1
1997,8,30,26.7,8,1
1997,8,31,26.4,8,1
1997,9,1,26.5,8,1
1997,9,2,27.7,8,1
1997,9,3,23.9,8,1
1997,9,4,24.9,8,1
1997,9,5,24.6,8,1
1997,9,6,26.3,8,1
1997,9,7,22.6,8,1
1997,9,8,26.8,8,1
1997,9,9,28.2,8,1
1997,9,10,25.0,8,1
1997,9,11,22.0,8,1
1997,9,12,23.2,8,1
1997,9,13,23.6,8,1
1997,9,14,22.3,8,1
1997,9,15,20.2,8,1
1998,7,1,24.9,8,1
1998,7,2,23.2,8,1
1998,7,3,24.0,8,1
1998,7,4,21.1,8,1
1998,7,5,24.3,8,1
1998,7,6,25.9,8,1
1998,7,7,22.4,8,1
1998,7,8,23.1,8,1
1998,7,9,22.3,8,1
1998,7,10,25.1,8,1
1998,7,11,22.1,8,1
1998,7,12,22.3,8,1
1998,7,13,23.4,8,1
1998,7,14,23.6,8,1
1998,7,15,24.5,8,1
1998,7,16,25.6,8,1
1998,7,17,27.3,8,1
1998,7,18,25.4,8,1
1998,7,19,27.1,8,1
1998,7,20,28.8,8,1
1998,7,21,29.1,8,1
1998,7,22,26.7,8,1
1998,7,23,26.8,8,1
1998,7,24,28.2,8,1
1998,7,25,30.8,8,1
1998,7,26,31.3,8,1
1998,7,27,32.0,8,1
1998,7,28,29.7,8,1
1998,7,29,29.1,8,1
1998,7,30,24.8,8,1
1998,7,31,28.0,8,1
1998,8,1,28.2,8,1
1998,8,2,25.9,8,1
1998,8,3,26.4,8,1
1998,8,4,28.4,8,1
1998,8,5,27.1,8,1
1998,8,6,29.5,8,1
1998,8,7,26.7,8,1
1998,8,8,25.7,8,1
1998,8,9,25.2,8,1
1998,8,10,24.5,8,1
1998,8,11,24.3,8,1
1998,8,12,26.6,8,1
1998,8,13,26.8,8,1
1998,8,14,29.3,8,1
1998,8,15,27.4,8,1
1998,8,16,24.9,8,1
1998,8,17,24.8,8,1
1998,8,18,25.8,8,1
1998,8,19,24.8,8,1
1998,8,20,25.9,8,1
1998,8,21,26.4,8,1
1998,8,22,26.3,8,1
1998,8,23,28.2,8,1
1998,8,24,29.9,8,1
1998,8,25,25.9,8,1
1998,8,26,26.4,8,1
1998,8,27,26.6,8,1
1998,8,28,22.7,8,1
1998,8,29,23.1,8,1
1998,8,30,23.6,8,1
1998,8,31,22.4,8,1
1998,9,1,26.6,8,1
1998,9,2,28.0,8,1
1998,9,3,25.5,8,1
1998,9,4,24.7,8,1
1998,9,5,25.0,8,1
1998,9,6,26.9,8,1
1998,9,7,27.2,8,1
1998,9,8,27.2,8,1
1998,9,9,28.7,8,1
1998,9,10,27.3,8,1
1998,9,11,25.8,8,1
1998,9,12,26.6,8,1
1998,9,13,26.1,8,1
1998,9,14,28.0,8,1
1998,9,15,25.8,8,1
1999,7,1,20.4,8,1
1999,7,2,22.7,8,1
1999,7,3,21.1,8,1
1999,7,4,20.9,8,1
1999,7,5,22.1,8,1
1999,7,6,25.7,8,1
1999,7,7,24.8,8,1
1999,7,8,25.7,8,1
1999,7,9,26.8,8,1
1999,7,10,26.9,8,1
1999,7,11,29.3,8,1
1999,7,12,25.9,8,1
1999,7,13,26.8,4,1
1999,7,14,28.0,8,1
1999,7,15,28.4,8,1
1999,7,16,26.9,8,1
1999,7,17,28.3,8,1
1999,7,18,25.0,8,1
1999,7,19,28.2,8,1
1999,7,20,29.4,8,1
1999,7,21,27.9,8,1
1999,7,22,26.3,8,1
1999,7,23,30.1,8,1
1999,7,24,25.8,8,1
1999,7,25,27.3,8,1
1999,7,26,30.8,8,1
1999,7,27,33.3,8,1
1999,7,28,30.9,8,1
1999,7,29,29.9,8,1
1999,7,30,30.6,8,1
1999,7,31,30.6,8,1
1999,8,1,30.7,8,1
1999,8,2,32.0,8,1
1999,8,3,32.4,8,1
1999,8,4,33.2,8,1
1999,8,5,31.9,8,1
1999,8,6,32.9,8,1
1999,8,7,33.6,8,1
1999,8,8,32.6,8,1
1999,8,9,33.3,8,1
1999,8,10,32.4,8,1
1999,8,11,32.3,8,1
1999,8,12,31.0,8,1
1999,8,13,28.8,8,1
1999,8,14,30.7,8,1
1999,8,15,31.6,8,1
1999,8,16,32.7,8,1
1999,8,17,28.8,8,1
1999,8,18,32.0,8,1
1999,8,19,33.2,8,1
1999,8,20,32.1,8,1
1999,8,21,32.6,8,1
1999,8,22,28.5,8,1
1999,8,23,27.7,8,1
1999,8,24,24.6,8,1
1999,8,25,27.0,8,1
1999,8,26,27.2,8,1
1999,8,27,26.2,8,1
1999,8,28,23.6,8,1
1999,8,29,26.3,8,1
1999,8,30,26.7,8,1
1999,8,31,27.4,8,1
1999,9,1,24.5,8,1
1999,9,2,26.7,8,1
1999,9,3,26.3,8,1
1999,9,4,27.4,8,1
1999,9,5,28.3,8,1
1999,9,6,25.4,8,1
1999,9,7,25.9,8,1
1999,9,8,25.6,8,1
1999,9,9,28.5,8,1
1999,9,10,27.1,8,1
1999,9,11,27.2,8,1
1999,9,12,27.3,8,1
1999,9,13,25.8,8,1
1999,9,14,25.6,8,1
1999,9,15,19.7,8,1
2000,7,1,24.2,8,1
2000,7,2,24.2,8,1
2000,7,3,25.9,8,1
2000,7,4,24.8,8,1
2000,7,5,24.5,8,1
2000,7,6,26.0,8,1
2000,7,7,28.1,8,1
2000,7,8,21.9,8,1
2000,7,9,20.0,8,1
2000,7,10,25.7,8,1
2000,7,11,26.7,8,1
2000,7,12,27.0,8,1
2000,7,13,25.6,8,1
2000,7,14,28.6,8,1
2000,7,15,27.0,8,1
2000,7,16,25.2,8,1
2000,7,17,27.4,8,1
2000,7,18,25.9,8,1
2000,7,19,26.7,8,1
2000,7,20,27.5,8,1
2000,7,21,29.6,8,1
2000,7,22,26.3,8,1
2000,7,23,28.2,8,1
2000,7,24,30.6,8,1
2000,7,25,26.0,8,1
2000,7,26,25.8,8,1
2000,7,27,27.0,8,1
2000,7,28,29.1,8,1
2000,7,29,27.3,8,1
2000,7,30,33.3,8,1
2000,7,31,33.1,8,1
2000,8,1,32.7,8,1
2000,8,2,30.0,8,1
2000,8,3,29.4,8,1
2000,8,4,31.1,8,1
2000,8,5,29.9,8,1
2000,8,6,29.9,8,1
2000,8,7,29.4,8,1
2000,8,8,28.8,8,1
2000,8,9,28.4,8,1
2000,8,10,30.2,8,1
2000,8,11,27.4,8,1
2000,8,12,28.6,8,1
2000,8,13,29.5,8,1
2000,8,14,29.8,8,1
2000,8,15,29.9,8,1
2000,8,16,28.9,8,1
2000,8,17,30.1,8,1
2000,8,18,29.9,8,1
2000,8,19,29.8,8,1
2000,8,20,30.2,8,1
2000,8,21,31.9,8,1
2000,8,22,31.3,8,1
2000,8,23,31.4,8,1
2000,8,24,31.9,8,1
2000,8,25,29.9,8,1
2000,8,26,29.6,8,1
2000,8,27,30.0,8,1
2000,8,28,30.1,8,1
2000,8,29,31.3,8,1
2000,8,30,30.7,8,1
2000,8,31,31.2,8,1
2000,9,1,29.9,8,1
2000,9,2,29.2,8,1
2000,9,3,22.6,8,1
2000,9,4,27.1,8,1
2000,9,5,26.0,8,1
2000,9,6,27.1,8,1
2000,9,7,28.2,8,1
2000,9,8,27.0,8,1
2000,9,9,23.0,8,1
2000,9,10,22.3,8,1
2000,9,11,21.4,8,1
2000,9,12,24.0,8,1
2000,9,13,26.5,8,1
2000,9,14,29.7,8,1
2000,9,15,30.2,8,1
2001,7,1,21.8,8,1
2001,7,2,23.6,8,1
2001,7,3,22.0,8,1
2001,7,4,21.6,8,1
2001,7,5,24.6,8,1
2001,7,6,21.6,8,1
2001,7,7,23.8,8,1
2001,7,8,25.9,8,1
2001,7,9,26.7,8,1
2001,7,10,28.0,8,1
2001,7,11,27.9,8,1
2001,7,12,24.1,8,1
2001,7,13,24.4,8,1
2001,7,14,25.6,8,1
2001,7,15,30.0,8,1
2001,7,16,25.7,8,1
2001,7,17,27.5,8,1
2001,7,18,27.7,8,1
2001,7,19,26.8,8,1
2001,7,20,28.2,8,1
2001,7,21,29.7,8,1
2001,7,22,29.5,8,1
2001,7,23,27.4,8,1
2001,7,24,28.8,8,1
2001,7,25,26.2,8,1
2001,7,26,27.5,8,1
2001,7,27,27.5,8,1
2001,7,28,26.3,8,1
2001,7,29,26.6,8,1
2001,7,30,28.5,8,1
2001,7,31,26.4,8,1
2001,8,1,28.0,8,1
2001,8,2,28.1,8,1
2001,8,3,30.4,8,1
2001,8,4,26.2,8,1
2001,8,5,26.8,8,1
2001,8,6,27.9,8,1
2001,8,7,27.6,8,1
2001,8,8,28.7,8,1
2001,8,9,27.7,8,1
2001,8,10,25.4,8,1
2001,8,11,27.1,8,1
2001,8,12,27.0,8,1
2001,8,13,29.4,8,1
2001,8,14,30.2,8,1
2001,8,15,30.7,8,1
2001,8,16,29.8,8,1
2001,8,17,29.7,8,1
2001,8,18,30.2,8,1
2001,8,19,28.4,8,1
2001,8,20,28.8,8,1
2001,8,21,29.6,8,1
2001,8,22,26.5,8,1
2001,8,23,28.3,8,1
2001,8,24,28.3,8,1
2001,8,25,29.7,8,1
2001,8,26,25.0,8,1
2001,8,27,24.8,8,1
2001,8,28,27.9,8,1
2001,8,29,28.6,8,1
2001,8,30,26.1,8,1
2001,8,31,25.1,8,1
2001,9,1,25.9,8,1
2001,9,2,27.7,8,1
2001,9,3,25.1,8,1
2001,9,4,26.9,8,1
2001,9,5,26.2,8,1
2001,9,6,26.2,8,1
2001,9,7,24.7,8,1
2001,9,8,26.0,8,1
2001,9,9,30.1,8,1
2001,9,10,26.5,8,1
2001,9,11,24.4,8,1
2001,9,12,24.5,8,1
2001,9,13,25.5,8,1
2001,9,14,25.2,8,1
2001,9,15,25.4,8,1
2002,7,1,22.9,8,1
2002,7,2,21.5,8,1
2002,7,3,22.4,8,1
2002,7,4,26.1,8,1
2002,7,5,26.5,8,1
2002,7,6,23.8,8,1
2002,7,7,25.5,8,1
2002,7,8,23.6,8,1
2002,7,9,24.8,8,1
2002,7,10,21.6,8,1
2002,7,11,20.8,8,1
2002,7,12,21.9,8,1
2002,7,13,25.9,8,1
2002,7,14,23.7,8,1
2002,7,15,21.8,8,1
2002,7,16,21.7,8,1
2002,7,17,24.6,8,1
2002,7,18,29.5,8,1
2002,7,19,26.6,8,1
2002,7,20,27.2,8,1
2002,7,21,26.2,8,1
2002,7,22,24.2,8,1
2002,7,23,27.2,8,1
2002,7,24,31.8,8,1
2002,7,25,32.0,8,1
2002,7,26,31.6,8,1
2002,7,27,27.6,8,1
2002,7,28,27.2,8,1
2002,7,29,27.9,8,1
2002,7,30,29.4,8,1
2002,7,31,28.2,8,1
2002,8,1,27.8,8,1
2002,8,2,27.6,8,1
2002,8,3,28.5,8,1
2002,8,4,27.2,8,1
2002,8,5,27.6,8,1
2002,8,6,29.3,8,1
2002,8,7,30.4,8,1
2002,8,8,28.9,8,1
2002,8,9,28.5,8,1
2002,8,10,27.0,8,1
2002,8,11,26.9,8,1
2002,8,12,25.1,8,1
2002,8,13,25.2,8,1
2002,8,14,21.8,8,1
2002,8,15,22.0,8,1
2002,8,16,24.9,8,1
2002,8,17,27.9,8,1
2002,8,18,28.3,8,1
2002,8,19,27.9,8,1
2002,8,20,23.5,8,1
2002,8,21,22.5,8,1
2002,8,22,21.8,8,1
2002,8,23,26.1,8,1
2002,8,24,23.6,8,1
2002,8,25,24.1,8,1
2002,8,26,26.5,8,1
2002,8,27,29.9,8,1
2002,8,28,30.4,8,1
2002,8,29,28.6,8,1
2002,8,30,28.0,8,1
2002,8,31,30.2,8,1
2002,9,1,30.7,8,1
2002,9,2,29.0,8,1
2002,9,3,28.7,8,1
2002,9,4,26.8,8,1
2002,9,5,27.0,8,1
2002,9,6,27.0,8,1
2002,9,7,26.0,8,1
2002,9,8,27.9,8,1
2002,9,9,24.6,8,1
2002,9,10,25.7,8,1
2002,9,11,26.7,8,1
2002,9,12,24.0,8,1
2002,9,13,21.6,8,1
2002,9,14,22.4,8,1
2002,9,15,22.8,8,1
2003,7,1,23.2,8,2
2003,7,2,24.1,8,2
2003,7,3,23.1,8,2
2003,7,4,23.1,8,2
2003,7,5,21.2,8,2
2003,7,6,24.1,8,2
2003,7,7,20.4,8,2
2003,7,8,18.5,8,2
2003,7,9,24.7,8,2
2003,7,10,21.1,8,2
2003,7,11,23.5,8,2
2003,7,12,22.7,8,2
2003,7,13,22.7,8,2
2003,7,14,25.5,8,2
2003,7,15,23.1,8,2
2003,7,16,23.2,8,2
2003,7,17,24.0,8,2
2003,7,18,26.6,8,2
2003,7,19,20.0,8,2
2003,7,20,26.9,8,2
2003,7,21,23.6,8,2
2003,7,22,27.1,8,2
2003,7,23,24.9,8,2
2003,7,24,19.3,8,2
2003,7,25,21.1,8,2
2003,7,26,24.0,8,2
2003,7,27,24.5,8,2
2003,7,28,24.1,8,2
2003,7,29,24.9,8,2
2003,7,30,23.6,8,2
2003,7,31,22.9,8,2
2003,8,1,26.5,8,2
2003,8,2,26.9,8,2
2003,8,3,26.9,8,2
2003,8,4,23.7,8,2
2003,8,5,26.8,8,2
2003,8,6,28.2,8,2
2003,8,7,30.5,8,2
2003,8,8,27.3,8,2
2003,8,9,25.1,8,2
2003,8,10,27.4,8,2
2003,8,11,25.1,8,2
2003,8,12,25.2,8,2
2003,8,13,27.2,8,2
2003,8,14,26.3,8,2
2003,8,15,20.6,8,2
2003,8,16,26.0,8,2
2003,8,17,25.4,8,2
2003,8,18,22.8,8,2
2003,8,19,25.5,8,2
2003,8,20,26.2,8,2
2003,8,21,26.2,8,2
2003,8,22,27.3,8,2
2003,8,23,26.5,8,2
2003,8,24,24.6,8,2
2003,8,25,24.9,8,2
2003,8,26,25.5,8,2
2003,8,27,27.8,8,2
2003,8,28,24.1,8,2
2003,8,29,25.6,8,2
2003,8,30,23.3,8,2
2003,8,31,21.1,8,2
2003,9,1,25.4,8,2
2003,9,2,25.9,8,2
2003,9,3,26.0,8,2
2003,9,4,26.5,8,2
2003,9,5,25.2,8,2
2003,9,6,26.2,8,2
2003,9,7,24.6,8,2
2003,9,8,25.5,8,2
2003,9,9,25.7,8,2
2003,9,10,26.0,8,2
2003,9,11,23.7,8,2
2003,9,12,25.9,8,2
2003,9,13,29.6,8,2
2003,9,14,25.5,8,2
2003,9,15,23.3,8,2
2004,7,1,22.1,8,2
2004,7,2,24.8,8,2
2004,7,3,25.9,8,2
2004,7,4,26.3,8,2
2004,7,5,30.7,8,2
2004,7,6,27.0,8,2
2004,7,7,28.5,8,2
2004,7,8,29.0,8,2
2004,7,9,29.2,8,2
2004,7,10,26.4,8,2
2004,7,11,21.7,8,2
2004,7,12,23.7,8,2
2004,7,13,21.9,8,2
2004,7,14,21.3,8,2
2004,7,15,24.2,8,2
2004,7,16,24.5,8,2
2004,7,17,22.6,8,2
2004,7,18,26.5,8,2
2004,7,19,24.5,8,2
2004,7,20,24.9,8,2
2004,7,21,25.6,8,2
2004,7,22,27.3,8,2
2004,7,23,28.5,8,2
2004,7,24,29.3,8,2
2004,7,25,30.3,8,2
2004,7,26,28.6,8,2
2004,7,27,30.2,8,2
2004,7,28,31.6,8,2
2004,7,29,33.3,8,2
2004,7,30,34.0,8,2
2004,7,31,33.7,8,2
2004,8,1,32.7,8,2
2004,8,2,31.9,8,2
2004,8,3,30.3,8,2
2004,8,4,31.8,8,2
2004,8,5,31.6,8,2
2004,8,6,25.9,8,2
2004,8,7,29.6,8,2
2004,8,8,32.1,8,2
2004,8,9,32.4,8,2
2004,8,10,30.9,8,2
2004,8,11,29.1,8,2
2004,8,12,29.0,8,2
2004,8,13,29.9,8,2
2004,8,14,25.8,8,2
2004,8,15,27.1,8,2
2004,8,16,27.2,8,2
2004,8,17,21.3,8,2
2004,8,18,24.3,8,2
2004,8,19,27.6,8,2
2004,8,20,27.5,8,2
2004,8,21,27.5,8,2
2004,8,22,27.2,8,2
2004,8,23,25.0,8,2
2004,8,24,23.1,8,2
2004,8,25,26.8,8,2
2004,8,26,28.2,8,2
2004,8,27,28.7,8,2
2004,8,28,26.7,8,2
2004,8,29,27.2,8,2
2004,8,30,32.8,8,2
2004,8,31,27.0,8,2
2004,9,1,25.1,8,2
2004,9,2,23.7,8,2
2004,9,3,26.7,8,2
2004,9,4,27.2,8,2
2004,9,5,26.5,8,2
2004,9,6,26.5,8,2
2004,9,7,28.4,8,2
2004,9,8,26.5,8,2
2004,9,9,25.4,8,2
2004,9,10,24.7,8,2
2004,9,11,24.6,8,2
2004,9,12,26.7,8,2
2004,9,13,27.3,8,2
2004,9,14,25.3,8,2
2004,9,15,24.6,8,2
2005,7,1,22.7,8,2
2005,7,2,25.7,8,2
2005,7,3,28.7,8,2
2005,7,4,20.8,8,2
2005,7,5,25.1,8,2
2005,7,6,22.8,8,2
2005,7,7,23.3,8,2
2005,7,8,24.6,8,2
2005,7,9,25.0,8,2
2005,7,10,21.8,8,2
2005,7,11,23.8,8,2
2005,7,12,22.0,8,2
2005,7,13,25.0,8,2
2005,7,14,22.0,8,2
2005,7,15,26.4,8,2
2005,7,16,28.7,8,2
2005,7,17,28.4,8,2
2005,7,18,25.4,8,2
2005,7,19,26.6,8,2
2005,7,20,24.5,8,2
2005,7,21,22.6,8,2
2005,7,22,26.8,8,2
2005,7,23,26.5,8,2
2005,7,24,26.0,8,2
2005,7,25,27.5,8,2
2005,7,26,25.2,8,2
2005,7,27,24.6,8,2
2005,7,28,25.8,8,2
2005,7,29,28.1,8,2
2005,7,30,28.3,8,2
2005,7,31,27.8,8,2
2005,8,1,30.0,8,2
2005,8,2,31.4,8,2
2005,8,3,30.6,8,2
2005,8,4,32.4,8,2
2005,8,5,32.0,8,2
2005,8,6,31.5,8,2
2005,8,7,31.1,8,2
2005,8,8,25.0,8,2
2005,8,9,30.3,8,2
2005,8,10,29.6,8,2
2005,8,11,30.3,8,2
2005,8,12,24.6,8,2
2005,8,13,29.6,8,2
2005,8,14,28.4,8,2
2005,8,15,29.0,8,2
2005,8,16,30.0,8,2
2005,8,17,30.3,8,2
2005,8,18,30.2,8,2
2005,8,19,30.9,8,2
2005,8,20,30.9,8,2
2005,8,21,31.9,8,2
2005,8,22,27.2,8,2
2005,8,23,27.7,8,2
2005,8,24,27.5,8,2
