ダウンロードした時刻：2019/03/24 10:45:19

,,,酒田,酒田,酒田,酒田
年,月,日,最高気温(℃),最高気温(℃),平均気温(℃),平均気温(℃)
,,,,,,
,,,,品質情報,,品質情報
2007,3,29,11.0,8,6.8,8
2007,3,30,8.3,8,6.2,8
2007,3,31,10.8,8,6.5,8
2007,4,1,13.4,8,10.7,8
2007,4,2,11.7,8,8.9,8
2007,4,3,8.8,8,6.3,8
2007,4,4,9.1,8,5.1,8
2007,4,5,9.0,8,5.9,8
2007,4,6,10.9,8,7.0,8
2007,4,7,14.5,8,9.0,8
2007,4,8,14.4,8,9.8,8
2007,4,9,13.5,8,8.4,8
2007,4,10,10.9,8,7.4,8
2007,4,11,10.8,8,6.9,8
2007,4,12,11.9,8,6.6,8
2007,4,13,14.2,8,10.2,8
2007,4,14,13.4,8,10.4,8
2007,4,15,10.1,8,7.9,8
2007,4,16,12.7,8,8.7,8
2007,4,17,11.2,8,7.4,8
2007,4,18,13.0,8,7.9,8
2007,4,19,16.4,8,10.5,8
2007,4,20,18.7,8,13.1,8
2007,4,21,17.6,8,14.2,8
2007,4,22,15.5,8,12.7,8
2007,4,23,13.4,8,10.8,8
2007,4,24,16.2,8,10.8,8
2007,4,25,13.2,8,11.3,8
2007,4,26,13.7,8,10.5,8
2007,4,27,13.8,8,10.2,8
2007,4,28,14.3,8,9.0,8
2007,4,29,18.8,8,12.5,8
2007,4,30,22.3,8,15.2,8
2008,2,1,2.7,8,0.4,8
2008,2,2,5.1,8,2.2,8
2008,2,3,4.3,8,0.6,8
2008,2,4,3.7,8,0.9,8
2008,2,5,3.7,8,1.7,8
2008,2,6,3.4,8,0.7,8
2008,2,7,2.9,8,0.5,8
2008,2,8,2.1,8,0.8,8
2008,2,9,4.9,8,1.5,8
2008,2,10,6.3,8,2.2,8
2008,2,11,6.5,8,2.7,8
2008,2,12,3.9,8,1.3,8
2008,2,13,-0.2,8,-2.0,8
2008,2,14,1.8,8,0.3,8
2008,2,15,1.3,8,-0.2,8
2008,2,16,1.2,8,-0.8,8
2008,2,17,1.4,8,-0.2,8
2008,2,18,3.9,8,1.3,8
2008,2,19,4.9,8,1.7,8
2008,2,20,4.5,8,1.8,8
2008,2,21,4.6,8,2.1,8
2008,2,22,6.2,8,1.2,8
2008,2,23,7.3,8,1.8,8
2008,2,24,1.6,8,0.2,8
2008,2,25,2.9,8,0.2,8
2008,2,26,3.8,8,1.1,8
2008,2,27,2.2,8,0.3,8
2008,2,28,5.0,8,2.8,8
2008,2,29,9.2,8,5.7,8
2008,3,1,6.6,8,3.8,8
2008,3,2,6.9,8,4.1,8
2008,3,3,7.7,8,4.1,8
2008,3,4,6.1,8,2.1,8
2008,3,5,6.6,8,2.7,8
2008,3,6,5.0,8,1.5,8
2008,3,7,5.6,8,1.6,8
2008,3,8,8.3,8,5.9,8
2008,3,9,10.3,8,5.9,8
2008,3,10,12.0,8,6.4,8
2008,3,11,12.5,8,7.3,8
2008,3,12,9.1,8,4.8,8
2008,3,13,13.1,8,7.6,8
2008,3,14,10.6,8,8.4,8
2008,3,15,9.5,8,7.5,8
2008,3,16,13.0,8,7.3,8
2008,3,17,10.7,8,7.6,8
2008,3,18,10.6,8,6.2,8
2008,3,19,14.5,8,9.4,8
2008,3,20,13.7,8,10.0,8
2008,3,21,13.1,8,8.5,8
2008,3,22,11.9,8,6.6,8
2008,3,23,20.3,8,9.9,8
2008,3,24,11.9,8,9.4,8
2008,3,25,18.2,8,10.5,8
2008,3,26,9.4,8,7.4,8
2008,3,27,11.7,8,7.0,8
2008,3,28,10.2,8,5.7,8
2008,3,29,7.3,8,5.4,8
2008,3,30,8.9,8,5.9,8
2008,3,31,8.9,8,5.6,8
2008,4,1,10.0,8,6.9,8
2008,4,2,13.2,8,9.6,8
2008,4,3,12.0,8,8.5,8
2008,4,4,13.5,8,9.6,8
2008,4,5,13.0,8,9.2,8
2008,4,6,14.1,8,7.9,8
2008,4,7,18.2,8,12.2,8
2008,4,8,16.2,8,12.9,8
2008,4,9,18.3,8,12.5,8
2008,4,10,16.5,8,12.3,8
2008,4,11,11.8,8,9.7,8
2008,4,12,9.6,8,8.1,8
2008,4,13,15.6,8,9.4,8
2008,4,14,13.1,8,9.4,8
2008,4,15,13.1,8,9.1,8
2008,4,16,18.9,8,12.0,8
2008,4,17,19.7,8,14.8,8
2008,4,18,15.5,8,14.2,8
2008,4,19,17.8,8,14.8,8
2008,4,20,18.7,8,13.1,8
2008,4,21,18.9,8,13.2,8
2008,4,22,16.9,8,12.0,8
2008,4,23,25.2,8,16.7,8
2008,4,24,17.7,8,13.4,8
2008,4,25,13.5,8,10.1,8
2008,4,26,19.4,8,11.5,8
2008,4,27,16.5,8,11.8,8
2008,4,28,14.2,8,10.7,8
2008,4,29,19.6,8,12.4,8
2008,4,30,23.8,8,16.5,8
2009,2,1,3.6,8,1.8,8
2009,2,2,4.1,8,2.4,8
2009,2,3,6.5,8,4.0,8
2009,2,4,5.0,8,2.5,8
2009,2,5,8.1,8,2.8,8
2009,2,6,5.1,8,3.0,8
2009,2,7,6.2,8,2.8,8
2009,2,8,5.6,8,3.3,8
2009,2,9,8.1,8,4.5,8
2009,2,10,8.7,8,3.5,8
2009,2,11,8.6,8,3.7,8
2009,2,12,8.0,8,5.1,8
2009,2,13,9.5,8,6.3,8
2009,2,14,14.5,8,8.3,8
2009,2,15,10.0,8,3.3,8
2009,2,16,0.5,8,-1.5,8
2009,2,17,2.5,8,-0.4,8
2009,2,18,2.1,8,-0.1,8
2009,2,19,1.1,8,-0.7,8
2009,2,20,6.4,8,2.2,8
2009,2,21,1.7,8,-0.2,8
2009,2,22,8.2,8,2.9,8
2009,2,23,4.1,8,2.1,8
2009,2,24,5.9,8,2.0,8
2009,2,25,6.7,8,4.6,8
2009,2,26,5.3,8,3.2,8
2009,2,27,7.2,8,2.0,8
2009,2,28,6.5,8,2.1,8
2009,3,1,8.6,8,2.1,8
2009,3,2,3.0,8,1.0,8
2009,3,3,5.2,8,2.4,8
2009,3,4,7.0,8,3.7,8
2009,3,5,8.4,8,4.5,8
2009,3,6,9.3,8,7.4,8
2009,3,7,7.6,8,4.6,8
2009,3,8,9.8,8,6.2,8
2009,3,9,12.9,8,6.5,8
2009,3,10,10.5,8,5.0,8
2009,3,11,3.4,8,0.7,8
2009,3,12,5.9,8,2.5,8
2009,3,13,10.7,8,5.6,8
2009,3,14,9.7,8,5.2,8
2009,3,15,9.6,8,5.7,8
2009,3,16,12.0,8,7.2,8
2009,3,17,10.5,8,6.9,8
2009,3,18,20.9,8,12.5,8
2009,3,19,19.7,8,15.8,8
2009,3,20,13.2,8,6.1,8
2009,3,21,8.3,8,5.3,8
2009,3,22,12.9,8,8.4,8
2009,3,23,8.5,8,3.9,8
2009,3,24,6.9,8,3.0,8
2009,3,25,5.5,8,2.8,8
2009,3,26,5.4,8,3.2,8
2009,3,27,6.7,8,3.4,8
2009,3,28,5.2,8,1.6,8
2009,3,29,6.0,8,2.0,8
2009,3,30,8.0,8,3.1,8
2009,3,31,8.5,8,4.1,8
2009,4,1,9.5,8,4.6,8
2009,4,2,9.4,8,6.6,8
2009,4,3,12.9,8,9.4,8
2009,4,4,16.5,8,8.7,8
2009,4,5,13.8,8,9.6,8
2009,4,6,13.6,8,8.9,8
2009,4,7,14.1,8,8.6,8
2009,4,8,16.4,8,9.2,8
2009,4,9,15.2,8,11.2,8
2009,4,10,22.0,8,14.0,8
2009,4,11,17.5,8,12.7,8
2009,4,12,22.2,8,14.2,8
2009,4,13,16.4,8,12.5,8
2009,4,14,17.3,8,13.5,8
2009,4,15,12.1,8,10.6,8
2009,4,16,9.7,8,7.2,8
2009,4,17,12.6,8,8.3,8
2009,4,18,17.0,8,11.0,8
2009,4,19,15.7,8,11.1,8
2009,4,20,18.4,8,12.6,8
2009,4,21,18.9,8,15.6,8
2009,4,22,15.9,8,12.5,8
2009,4,23,10.4,8,7.8,8
2009,4,24,11.6,8,8.3,8
2009,4,25,12.7,8,10.6,8
2009,4,26,14.6,8,10.7,8
2009,4,27,8.0,8,7.2,8
2009,4,28,12.4,8,8.7,8
2009,4,29,15.7,8,9.7,8
2009,4,30,17.5,8,11.4,8
